id,type,identifier,label,classification,linked_to,joint_committees_labs,altlabel_en,preflabel_en,temporal_id,temporal_end_date,temporal_start_date
org/971,Organization,971,FEMM,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Women's Rights, Equal Opportunities",Committee on Women's Rights and Equal Opportunities,time-period/19990720-20020114,2002-01-14,1999-07-20
org/1249,Organization,1249,AFCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Constitutional Affairs,Committee on Constitutional Affairs,time-period/20040720-20070114,2007-01-14,2004-07-20
org/2877,Organization,2877,FEMM,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Women's Rights and Gender Equality,Committee on Women's Rights and Gender Equality,time-period/20090714-20120118,2012-01-18,2009-07-14
org/4968,Organization,4968,REGI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Regional Development,Committee on Regional Development,time-period/20170119-20190701,2019-07-01,2017-01-19
org/LIBE,Organization,LIBE,LIBE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Civil Liberties, Justice and Home Affairs","Committee on Civil Liberties, Justice and Home Affairs",,,
org/6393,Organization,6393,CJ22,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6368,JURI,Joint JURI - AFCO,Joint committee procedure - JURI and AFCO,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6393,Organization,6393,CJ22,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6362,AFCO,Joint JURI - AFCO,Joint committee procedure - JURI and AFCO,time-period/20220120-20240715,2024-07-15,2022-01-20
org/5095,Organization,5095,CULT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Culture and Education,Committee on Culture and Education,time-period/20190702-20220119,2022-01-19,2019-07-02
org/2875,Organization,2875,LIBE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Civil Liberties, Justice and Home Affairs","Committee on Civil Liberties, Justice and Home Affairs",time-period/20090714-20120118,2012-01-18,2009-07-14
org/6584,Organization,6584,CULT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Culture and Education,Committee on Culture and Education,time-period/20240716,,2024-07-16
org/3740,Organization,3740,CJ01,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/2875,LIBE,Joint LIBE - FEMM,Procedure with joint meetings - LIBE and FEMM,time-period/20111208-20120118,2012-01-18,2011-12-08
org/3740,Organization,3740,CJ01,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/2877,FEMM,Joint LIBE - FEMM,Procedure with joint meetings - LIBE and FEMM,time-period/20111208-20120118,2012-01-18,2011-12-08
org/5562,Organization,5562,CJ27,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5095,CULT,Joint AFET - CULT,Joint committee procedure - AFET and CULT,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5562,Organization,5562,CJ27,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5081,AFET,Joint AFET - CULT,Joint committee procedure - AFET and CULT,time-period/20190702-20220119,2022-01-19,2019-07-02
org/6354,Organization,6354,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/20220120-20240715,2024-07-15,2022-01-20
org/3771,Organization,3771,CJ01,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3760,LIBE,Joint LIBE - FEMM,Procedure with joint meetings - LIBE and FEMM,time-period/20120119-20140630,2014-06-30,2012-01-19
org/3771,Organization,3771,CJ01,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3762,FEMM,Joint LIBE - FEMM,Procedure with joint meetings - LIBE and FEMM,time-period/20120119-20140630,2014-06-30,2012-01-19
org/3741,Organization,3741,CJ02,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3759,JURI,Joint JURI - FEMM,Procedure with joint meetings - JURI and FEMM,time-period/20111208-20120118,2012-01-18,2011-12-08
org/3741,Organization,3741,CJ02,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3762,FEMM,Joint JURI - FEMM,Procedure with joint meetings - JURI and FEMM,time-period/20111208-20120118,2012-01-18,2011-12-08
org/2073,Organization,2073,TDIP,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,Alleged use of European countries by the CIA for the transport and illegal detention of prisoners,Temporary Committee on the alleged use of European countries by the CIA for the transport and illegal detention of prisoners,time-period/20060118-20070214,2007-02-14,2006-01-18
org/26,Organization,26,ASOC,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Social Affairs, Employment and Working Environment","Committee on Social Affairs, Employment and the Working Environment",time-period/19920115-19940718,1994-07-18,1992-01-15
org/3755,Organization,3755,REGI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Regional Development,Committee on Regional Development,time-period/20120119-20140630,2014-06-30,2012-01-19
org/6360,Organization,6360,LIBE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Civil Liberties, Justice and Home Affairs","Committee on Civil Liberties, Justice and Home Affairs",time-period/20220120-20240715,2024-07-15,2022-01-20
org/986,Organization,986,LIBE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Citizens' Freedoms and Rights,"Committee on Citizens' Freedoms and Rights, Justice and Home Affairs",time-period/19990720-20020114,2002-01-14,1999-07-20
org/2428,Organization,2428,AGRI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Agriculture and Rural Development,Committee on Agriculture and Rural Development,time-period/20070115-20070130,2007-01-30,2007-01-15
org/140,Organization,140,SC4,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Monetary Affairs,Subcommittee on Monetary Affairs,time-period/19920427-19940718,1994-07-18,1992-04-27
org/130,Organization,130,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/19970116-19990719,1999-07-19,1997-01-16
org/2357,Organization,2357,REGI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Regional Development,Committee on Regional Development,time-period/20070131-20090713,2009-07-13,2007-01-31
org/2879,Organization,2879,DROI,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Human Rights,Subcommittee on Human Rights,time-period/20090714-20120118,2012-01-18,2009-07-14
org/6179,Organization,6179,AIDA,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,Artificial Intelligence in a Digital Age,Special Committee on Artificial Intelligence in a Digital Age,time-period/20200914-20220323,2022-03-23,2020-09-14
org/109,Organization,109,REGL,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Rules of Procedure,"Committee on the Rules of Procedure, the Verification of Credentials and Immunities",time-period/19940721-19970115,1997-01-15,1994-07-21
org/6352,Organization,6352,INTA,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,International Trade,Committee on International Trade,time-period/20220120-20240715,2024-07-15,2022-01-20
org/100,Organization,100,REGI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Regional Policy,Committee on Regional Policy,time-period/19940721-19970115,1997-01-15,1994-07-21
org/4969,Organization,4969,AGRI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Agriculture and Rural Development,Committee on Agriculture and Rural Development,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5001,Organization,5001,CJ24,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4966,IMCO,Joint IMCO - JURI,Procedure with joint meetings - IMCO and JURI,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5001,Organization,5001,CJ24,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4972,JURI,Joint IMCO - JURI,Procedure with joint meetings - IMCO and JURI,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5547,Organization,5547,CJ13,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5085,CONT,Joint BUDG - CONT,Joint committee procedure - BUDG and CONT,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5547,Organization,5547,CJ13,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5084,BUDG,Joint BUDG - CONT,Joint committee procedure - BUDG and CONT,time-period/20190702-20220119,2022-01-19,2019-07-02
org/6392,Organization,6392,CJ21,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6363,FEMM,Joint EMPL - FEMM,Joint committee procedure - EMPL and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6392,Organization,6392,CJ21,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6356,EMPL,Joint EMPL - FEMM,Joint committee procedure - EMPL and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/1302,Organization,1302,DROI,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Human Rights,Subcommittee on Human Rights,time-period/20040720-20070114,2007-01-14,2004-07-20
org/139,Organization,139,SC2,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Fisheries,Subcommittee on Fisheries,time-period/19920115-19940718,1994-07-18,1992-01-15
org/6180,Organization,6180,FISC,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Tax Matters,Subcommittee on Tax Matters,time-period/20200914-20220119,2022-01-19,2020-09-14
org/6101,Organization,6101,CJ38,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5081,AFET,Joint AFET - INTA,Joint committee procedure - AFET and INTA,time-period/20200114-20220119,2022-01-19,2020-01-14
org/6101,Organization,6101,CJ38,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5083,INTA,Joint AFET - INTA,Joint committee procedure - AFET and INTA,time-period/20200114-20220119,2022-01-19,2020-01-14
org/CONT,Organization,CONT,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,,,
org/2861,Organization,2861,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/20090714-20120118,2012-01-18,2009-07-14
org/7953,Organization,7953,CJ54,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6572,EMPL,Joint EMPL - SANT,Joint committee procedure - EMPL and SANT,time-period/20250306,,2025-03-06
org/7953,Organization,7953,CJ54,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/7912,SANT,Joint EMPL - SANT,Joint committee procedure - EMPL and SANT,time-period/20250306,,2025-03-06
org/3967,Organization,3967,DROI,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Human Rights,Subcommittee on Human Rights,time-period/20140701-20170118,2017-01-18,2014-07-01
org/3750,Organization,3750,EMPL,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Employment and Social Affairs,Committee on Employment and Social Affairs,time-period/20120119-20140630,2014-06-30,2012-01-19
org/4981,Organization,4981,CJ25,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4975,FEMM,Joint AGRI - FEMM,Procedure with joint meetings - AGRI and FEMM,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4981,Organization,4981,CJ25,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4969,AGRI,Joint AGRI - FEMM,Procedure with joint meetings - AGRI and FEMM,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5004,Organization,5004,CJ19,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4957,AFET,Joint AFET - DEVE,Procedure with joint meetings - AFET and DEVE,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5004,Organization,5004,CJ19,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4958,DEVE,Joint AFET - DEVE,Procedure with joint meetings - AFET and DEVE,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5548,Organization,5548,CJ14,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5088,ENVI,Joint ENVI - AGRI,Joint committee procedure - ENVI and AGRI,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5548,Organization,5548,CJ14,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5093,AGRI,Joint ENVI - AGRI,Joint committee procedure - ENVI and AGRI,time-period/20190702-20220119,2022-01-19,2019-07-02
org/SEDE,Organization,SEDE,SEDE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Security and Defence,Committee on Security and Defence,,,
org/6373,Organization,6373,CJ02,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6363,FEMM,Joint JURI - FEMM,Joint committee procedure - JURI and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6373,Organization,6373,CJ02,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6368,JURI,Joint JURI - FEMM,Joint committee procedure - JURI and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/1232,Organization,1232,AFET,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Foreign Affairs,Committee on Foreign Affairs,time-period/20040720-20070114,2007-01-14,2004-07-20
org/5552,Organization,5552,CJ18,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5089,ITRE,Joint ITRE - IMCO,Joint committee procedure - ITRE and IMCO,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5552,Organization,5552,CJ18,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5090,IMCO,Joint ITRE - IMCO,Joint committee procedure - ITRE and IMCO,time-period/20190702-20220119,2022-01-19,2019-07-02
org/6585,Organization,6585,JURI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Legal Affairs,Committee on Legal Affairs,time-period/20240716,,2024-07-16
org/4974,Organization,4974,AFCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Constitutional Affairs,Committee on Constitutional Affairs,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5096,Organization,5096,JURI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Legal Affairs,Committee on Legal Affairs,time-period/20190702-20220119,2022-01-19,2019-07-02
org/6372,Organization,6372,CJ01,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6363,FEMM,Joint LIBE - FEMM,Joint committee procedure - LIBE and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6372,Organization,6372,CJ01,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6360,LIBE,Joint LIBE - FEMM,Joint committee procedure - LIBE and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/4991,Organization,4991,CJ08,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4974,AFCO,Joint JURI - LIBE  - AFCO,Procedure with joint meetings - JURI - LIBE  - AFCO,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4991,Organization,4991,CJ08,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4973,LIBE,Joint JURI - LIBE  - AFCO,Procedure with joint meetings - JURI - LIBE  - AFCO,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4991,Organization,4991,CJ08,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4972,JURI,Joint JURI - LIBE  - AFCO,Procedure with joint meetings - JURI - LIBE  - AFCO,time-period/20170119-20190701,2019-07-01,2017-01-19
org/122,Organization,122,JURI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Legal Affairs and Citizens' Rights,Committee on Legal Affairs and Citizens' Rights,time-period/19970116-19990719,1999-07-19,1997-01-16
org/29,Organization,29,ENVI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Environment, Health, Consumer Protection","Committee on the Environment, Public Health and Consumer Protection",time-period/19920115-19940718,1994-07-18,1992-01-15
org/5539,Organization,5539,CJ05,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5089,ITRE,Joint ITRE - TRAN,Joint committee procedure - ITRE and TRAN,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5539,Organization,5539,CJ05,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5091,TRAN,Joint ITRE - TRAN,Joint committee procedure - ITRE and TRAN,time-period/20190702-20220119,2022-01-19,2019-07-02
org/6391,Organization,6391,CJ20,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6365,AFET,Joint AFET - AFCO,Joint committee procedure - AFET and AFCO,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6391,Organization,6391,CJ20,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6362,AFCO,Joint AFET - AFCO,Joint committee procedure - AFET and AFCO,time-period/20220120-20240715,2024-07-15,2022-01-20
org/4,Organization,4,POLI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Political Affairs,Political Affairs Committee,time-period/19890726-19920114,1992-01-14,1989-07-26
org/2859,Organization,2859,INTA,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,International Trade,Committee on International Trade,time-period/20090714-20120118,2012-01-18,2009-07-14
org/1243,Organization,1243,REGI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Regional Development,Committee on Regional Development,time-period/20040720-20070114,2007-01-14,2004-07-20
org/1561,Organization,1561,FINP,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,Policy challenges and budgetary means of the enlarged Union 2007-2013,Temporary committee on policy challenges and budgetary means of the enlarged Union 2007-2013,time-period/20041013-20050608,2005-06-08,2004-10-13
org/3948,Organization,3948,INTA,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,International Trade,Committee on International Trade,time-period/20140701-20170118,2017-01-18,2014-07-01
org/5089,Organization,5089,ITRE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Industry, Research and Energy","Committee on Industry, Research and Energy",time-period/20190702-20220119,2022-01-19,2019-07-02
org/2433,Organization,2433,AFCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Constitutional Affairs,Committee on Constitutional Affairs,time-period/20070115-20070130,2007-01-30,2007-01-15
org/977,Organization,977,PECH,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Fisheries,Committee on Fisheries,time-period/19990720-20020114,2002-01-14,1999-07-20
org/4946,Organization,4946,CJ25,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3964,FEMM,Joint AGRI - FEMM,Procedure with joint meetings - AGRI and FEMM,time-period/20160707-20170118,2017-01-18,2016-07-07
org/4946,Organization,4946,CJ25,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3958,AGRI,Joint AGRI - FEMM,Procedure with joint meetings - AGRI and FEMM,time-period/20160707-20170118,2017-01-18,2016-07-07
org/6576,Organization,6576,ITRE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Industry, Research and Energy","Committee on Industry, Research and Energy",time-period/20240716,,2024-07-16
org/102,Organization,102,ENVI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Environment, Health, Consumer Protection","Committee on the Environment, Public Health and Consumer Protection",time-period/19940721-19970115,1997-01-15,1994-07-21
org/3761,Organization,3761,AFCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Constitutional Affairs,Committee on Constitutional Affairs,time-period/20120119-20140630,2014-06-30,2012-01-19
org/3950,Organization,3950,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/20140701-20170118,2017-01-18,2014-07-01
org/4931,Organization,4931,EMIS,def/ep-entities/COMMITTEE_PARLIAMENTARY_SPECIAL,,,Emission Measurements in the Automotive Sector,Committee of Inquiry into Emission Measurements in the Automotive Sector,time-period/20160121-20170404,2017-04-04,2016-01-21
org/4997,Organization,4997,CJ28,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4971,CULT,Joint EMPL - CULT,Procedure with joint meetings - EMPL and CULT,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4997,Organization,4997,CJ28,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4963,EMPL,Joint EMPL - CULT,Procedure with joint meetings - EMPL and CULT,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5037,Organization,5037,PEST,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,EU authorisation procedure for pesticides,Special Committee on the Union’s authorisation procedure for pesticides,time-period/20180208-20181212,2018-12-12,2018-02-08
